,age,job,marital,education,default,balance,housing,loan
38404,55,7,1,0,0,-747,1,0
16908,57,2,1,1,1,-525,0,1
42843,64,3,1,3,0,2645,0,0
25510,48,10,1,1,0,1811,1,0
30601,32,8,2,3,0,5969,0,0
23563,30,9,2,2,0,187,0,0
19339,59,5,1,1,0,136,0,0
43992,30,9,2,1,0,938,0,0
36880,49,1,1,0,0,3028,1,0
12175,58,9,0,1,0,2270,0,0
37624,38,1,0,1,0,2048,0,1
17237,39,7,0,1,0,293,1,1
17847,32,9,1,1,0,1,0,1
7725,45,7,1,1,0,475,1,0
30186,49,7,0,1,0,1162,0,0
14547,34,3,1,1,0,390,1,0
26435,37,0,2,1,0,862,0,0
17891,56,5,0,0,0,1177,0,0
40395,35,0,1,1,0,1254,1,1
9177,39,0,1,1,0,15,0,0
8833,32,9,1,1,0,253,1,0
28787,45,7,0,1,0,-28,0,1
3903,56,5,0,1,0,4166,1,0
34636,35,9,1,1,0,784,1,0
42223,28,8,2,2,0,3,0,0
34064,47,4,2,2,0,86,0,0
5590,35,4,1,2,0,317,1,0
33688,24,8,2,1,0,597,1,0
40164,34,9,1,1,0,657,0,0
39800,57,5,1,2,0,1292,0,0
5287,30,1,1,0,0,597,1,0
28356,36,4,2,2,0,188,0,0
26394,31,9,1,1,0,450,0,1
4712,32,1,1,0,0,7406,1,0
20125,55,4,1,2,0,161,0,0
34286,30,4,2,2,0,11278,0,0
2897,48,1,1,1,0,1596,1,0
33090,28,1,1,1,0,1021,1,0
3219,43,5,1,1,0,56,1,1
1921,31,1,2,1,0,216,1,0
34136,35,0,2,1,0,206,1,0
22,32,1,2,0,0,23,1,1
14562,25,7,2,1,0,333,0,1
30518,37,1,1,0,0,655,1,0
29874,38,4,1,2,0,0,1,0
491,29,1,1,1,0,1,1,0
39476,30,0,1,2,0,501,1,1
2921,40,9,1,1,0,782,1,0
14916,34,0,1,1,0,396,1,0
16906,50,9,1,1,0,59,1,0
25104,50,4,1,2,0,-151,1,0
27309,33,0,0,1,0,335,1,0
3289,57,5,0,2,0,2516,1,0
23117,30,9,2,2,0,1271,1,0
5277,40,1,1,0,1,-509,1,0
5728,53,9,1,1,0,137,0,1
28127,30,4,1,2,0,370,0,0
23468,52,1,1,0,0,-27,0,0
19058,48,1,1,0,0,574,0,0
42314,43,4,1,2,0,3186,0,0
18787,26,0,2,1,0,-14,0,0
3202,41,3,1,0,0,3291,1,0
33605,32,1,2,1,0,623,1,0
19902,35,4,1,2,0,3161,0,0
11798,56,5,1,1,0,878,0,0
27079,30,1,2,0,0,395,0,0
8623,31,1,1,0,0,576,1,1
15105,42,9,1,1,0,782,1,0
18165,42,2,1,3,0,206,1,0
19695,36,4,1,2,0,2813,1,0
29836,39,0,0,1,0,512,0,0
8862,29,1,1,0,0,220,1,0
42016,63,5,1,2,0,937,0,0
2188,32,1,1,0,0,1064,1,0
16625,38,9,1,2,0,-255,1,1
36372,37,9,1,0,0,1653,1,1
38147,34,0,1,1,0,0,1,0
26707,31,2,1,2,0,5191,0,0
5994,43,9,0,1,0,87,1,0
6745,24,8,2,3,0,3298,1,0
34851,44,1,1,0,0,513,1,0
42508,56,5,1,1,0,393,0,1
15861,29,4,2,2,0,872,1,0
6383,35,1,1,0,0,1383,1,0
6402,34,4,2,2,0,3635,1,0
24065,58,5,1,2,0,2199,0,0
24807,48,2,1,1,0,104,1,1
19956,59,5,0,1,0,93,0,1
28912,36,0,2,1,0,115,0,0
26479,50,4,1,1,1,421,0,0
36564,32,1,1,0,0,1176,0,0
32921,47,4,1,1,0,407,1,0
31358,31,9,1,1,0,180,0,0
24259,39,2,1,2,0,1654,0,0
26537,38,4,1,2,0,5506,0,0
27044,58,1,1,0,0,3108,0,1
38240,28,1,1,1,0,-42,1,0
7740,35,1,1,1,0,535,1,0
40419,30,4,2,2,0,536,0,0
2036,31,4,1,2,0,713,1,0
37758,31,4,1,2,0,0,1,0
22163,41,9,1,1,0,1032,1,0
27782,37,10,0,1,0,57,1,0
32811,40,1,1,1,0,668,1,0
35863,36,4,2,2,0,1531,1,0
16831,29,1,1,0,0,787,1,0
15903,46,0,1,1,0,5169,0,0
27822,58,9,1,1,0,178,0,0
40122,27,0,1,1,0,897,0,0
43305,38,3,2,1,0,465,1,0
17909,51,3,1,2,0,390,1,0
22340,30,9,1,1,0,398,1,0
37386,33,2,2,2,0,1481,1,0
21273,34,4,1,2,0,176,0,0
15806,44,3,1,0,0,1037,1,0
44702,26,9,2,1,0,1105,1,0
40374,79,5,1,1,0,723,0,0
21355,47,9,0,1,0,236,0,0
14075,47,0,0,1,0,1139,1,0
30905,33,1,2,2,0,700,0,0
16450,28,7,2,1,0,-221,0,1
45121,56,0,0,1,0,1693,0,0
18468,38,4,1,2,0,0,0,1
26317,43,1,2,0,0,13620,1,0
12969,35,4,1,2,0,122,0,0
43556,63,1,1,0,0,115,0,0
7916,31,10,0,0,0,0,1,0
35275,32,1,1,1,0,428,1,0
6107,43,7,1,1,0,0,1,0
39756,28,0,2,2,0,14,0,0
40236,49,9,0,2,0,0,1,0
29474,34,9,1,1,0,2467,0,0
40216,43,2,0,1,0,3780,1,0
19081,38,4,2,2,0,1637,0,1
10520,29,9,2,1,0,510,1,0
22857,31,9,1,1,0,518,1,0
10370,59,2,1,2,0,631,1,0
11160,43,4,1,2,0,657,0,0
7492,35,1,2,1,0,1253,0,0
5279,32,4,2,2,0,11315,0,0
30030,34,7,1,1,0,382,1,1
13650,38,4,2,2,0,633,0,0
6462,30,1,1,1,0,-202,0,0
44003,31,7,2,1,0,334,0,0
42988,33,10,1,1,0,1211,0,0
39037,32,1,1,0,0,268,1,1
31717,41,7,1,1,0,446,1,0
45181,46,1,1,1,0,6879,0,0
6312,24,6,2,2,0,2984,1,0
37315,43,4,0,1,0,229,1,1
29015,60,9,1,1,0,216,1,1
29769,47,1,1,1,0,243,1,0
12930,25,7,2,1,0,402,0,1
42577,32,7,1,1,0,914,0,0
23539,32,9,2,1,0,2421,1,0
21510,47,1,1,0,0,43,0,0
33127,37,1,1,0,0,15,1,1
20263,34,2,1,1,0,223,0,1
10848,38,1,1,0,0,6091,0,0
25812,45,1,1,1,0,2926,1,1
34692,53,7,1,0,0,2618,1,0
8396,30,9,1,1,0,418,1,0
20785,40,9,1,1,0,372,1,0
33035,35,2,2,2,0,1295,1,0
7164,56,1,1,1,0,249,1,0
13991,26,7,2,1,0,235,0,0
36432,47,9,0,2,0,694,1,0
31141,21,8,2,1,0,164,0,0
6331,32,4,1,2,0,124,0,0
18087,33,1,1,1,0,328,1,0
16424,53,9,0,1,0,2156,1,0
39598,43,4,0,2,0,36,0,0
15388,32,9,1,1,0,95,0,1
11018,50,0,1,0,0,276,0,1
16591,51,5,0,0,0,43,0,0
18861,55,6,1,1,0,181,0,0
7507,58,1,1,1,0,1298,1,0
9558,37,6,2,2,0,1549,0,0
1458,35,1,2,0,0,398,1,0
15872,36,0,1,2,0,289,0,0
23508,31,4,1,2,0,3,0,0
18463,35,1,1,3,0,1662,0,0
6434,29,4,1,2,0,7832,1,0
42823,40,1,1,1,0,275,1,0
35801,36,4,2,1,0,278,0,0
38828,36,2,2,2,0,145,1,0
33899,39,9,0,1,0,0,1,1
29382,65,5,1,0,0,1343,0,0
16022,57,1,1,1,0,0,0,1
41586,33,4,1,2,0,1323,0,0
7909,56,0,1,1,0,346,1,1
30880,57,4,1,2,0,105,0,0
424,38,9,2,2,0,9,1,0
20497,41,4,1,2,0,557,1,1
19899,57,7,1,1,0,504,0,0
24594,52,9,1,3,0,0,1,0
30409,33,7,2,1,0,406,1,0
13829,35,4,2,2,0,292,0,1
29889,33,1,1,0,0,158,1,0
43057,50,0,1,1,0,5361,0,0
30010,29,7,2,1,0,887,0,0
43423,80,5,1,1,0,8304,0,0
20286,55,9,2,1,0,149,1,0
26007,44,2,1,1,0,6649,1,0
32050,44,0,0,1,0,0,0,0
22759,33,9,1,1,0,430,0,0
14975,42,9,1,1,0,166,0,0
41104,77,5,1,2,0,0,0,0
35159,35,1,1,1,0,-701,1,1
23902,46,1,1,1,0,1685,1,0
35267,41,9,2,1,0,32,1,0
30254,36,1,2,1,0,767,0,0
37156,35,4,2,2,0,2749,0,0
10244,52,0,1,1,0,4233,0,0
14862,31,7,2,1,0,85,0,0
26453,55,4,1,2,0,10065,0,0
21709,56,9,0,1,0,5,0,0
44559,30,7,2,1,0,63,0,0
36544,43,1,1,0,0,238,1,1
22666,59,1,1,0,0,6271,1,0
33964,51,9,1,2,0,1347,1,1
31680,35,9,2,0,0,744,1,0
37533,30,4,2,2,0,2,1,1
25520,46,9,1,2,0,3941,1,0
1958,32,0,0,1,0,43,1,0
6970,39,1,1,0,0,-310,1,1
14745,37,4,1,2,0,6014,1,0
15728,26,1,1,1,0,622,1,0
40430,22,7,2,1,0,2273,0,1
44047,32,9,2,2,0,4071,0,0
12926,56,1,1,1,0,58932,0,0
41965,35,9,2,1,0,183,0,0
32909,41,1,0,1,0,927,1,0
31321,32,2,2,2,0,-34,1,0
20402,59,0,0,1,0,636,0,0
21354,60,3,1,1,0,1211,0,0
36007,42,7,1,1,0,714,1,1
39525,32,9,2,2,0,705,1,0
4383,28,8,2,1,0,154,1,0
476,50,4,1,2,0,964,1,0
14451,50,4,1,2,0,305,1,0
15779,40,1,1,1,0,-60,1,0
26659,38,1,1,1,0,789,1,0
20472,30,4,2,1,0,1913,0,0
36906,32,9,1,1,0,465,1,0
16212,48,9,0,1,0,485,1,0
6609,38,9,2,1,0,2751,1,0
36306,39,9,1,1,0,381,1,0
28428,53,5,0,1,0,246,1,0
22204,48,9,0,1,0,0,0,0
1759,43,0,1,1,0,616,1,0
13229,29,7,2,1,0,-32,0,1
7936,51,1,1,0,0,610,1,1
21104,36,9,2,1,0,318,0,0
19045,52,11,1,3,0,5361,0,0
22814,34,4,1,1,0,15,0,0
11176,49,1,1,1,0,1743,0,0
33424,30,1,1,0,0,262,1,0
22545,47,3,1,1,0,443,0,0
36813,56,4,1,0,0,31,1,0
7452,56,7,1,1,0,705,1,0
44647,30,6,1,2,0,805,1,0
34070,25,9,1,2,0,400,0,0
19346,36,9,1,1,0,361,0,0
30579,30,9,2,1,0,1282,0,0
8469,24,1,1,1,0,1073,1,0
29467,47,2,1,2,0,8118,0,0
24028,32,4,2,2,0,123,0,0
12156,53,4,1,0,0,4086,0,0
18736,48,0,1,0,0,3644,1,1
33661,33,0,0,2,0,1586,0,0
36967,46,2,1,1,0,404,1,0
21848,42,4,1,2,0,160,0,0
17721,40,4,1,2,0,4381,0,0
20940,40,3,1,1,0,163,0,0
39851,37,0,1,1,0,0,1,0
29204,29,4,2,2,0,29,0,0
13741,48,2,1,1,0,725,0,1
12866,59,1,0,0,0,1265,0,1
33813,29,4,1,2,0,4328,0,0
1401,26,8,2,3,0,-41,1,0
19372,60,5,1,0,0,1720,0,0
12116,38,7,2,1,0,1315,0,0
11962,51,3,1,1,0,3984,0,0
20493,41,4,1,2,0,2781,1,0
23453,30,9,2,1,0,0,0,0
35262,30,0,1,1,0,187,1,0
23104,33,9,2,1,0,487,1,0
21384,40,4,1,2,0,42,0,1
26048,54,4,1,2,0,0,0,1
22702,42,9,0,2,0,343,0,0
32956,49,1,1,1,0,1127,1,1
44519,51,4,1,2,0,346,0,0
40260,52,2,1,1,0,1306,0,0
33370,40,0,2,2,0,283,1,0
43911,27,0,2,3,0,861,0,0
21627,57,0,1,1,0,2120,0,0
22750,45,0,1,1,0,309,0,0
2684,55,5,1,1,0,493,1,0
8656,28,1,1,1,0,5611,1,0
44951,48,7,0,3,0,973,0,0
37110,44,1,1,1,0,669,1,0
24,40,5,1,0,0,0,1,1
10315,46,9,1,2,0,53,0,0
20564,32,9,2,2,0,720,0,0
32688,56,7,2,1,0,1222,1,1
40060,27,4,1,1,0,2071,0,0
33387,33,1,1,1,0,35,1,0
22682,51,1,1,0,0,581,0,0
36016,46,0,0,0,0,1807,1,0
28245,52,10,1,0,0,1724,0,0
29886,34,3,1,0,0,0,1,0
31174,53,9,1,1,0,264,0,0
18135,58,4,1,2,0,230,1,0
6160,39,1,1,1,0,-131,1,1
13660,47,1,2,1,1,-380,0,0
34947,45,4,1,2,0,-192,1,0
40095,24,10,2,1,0,572,0,0
18485,42,7,1,1,0,2219,1,0
24728,48,9,0,1,0,0,0,1
12739,37,6,1,1,0,1523,0,1
1709,31,1,1,1,0,428,1,0
26486,47,4,1,2,0,3844,1,0
5296,35,4,2,2,0,643,1,0
25718,31,7,2,1,0,252,0,0
3860,52,9,1,1,0,420,0,0
32864,51,1,1,0,0,1126,1,0
4584,33,7,1,1,0,210,1,1
2597,44,9,2,2,0,607,1,0
40674,74,5,1,3,0,7819,0,0
28322,32,0,2,1,0,-32,0,0
30350,31,6,2,2,0,96,0,0
10100,45,1,1,3,0,2056,0,1
19103,58,5,1,1,0,571,0,0
24552,36,9,1,2,0,99,1,1
21550,37,0,0,1,0,295,1,1
31879,33,7,1,1,0,-329,1,0
2795,46,1,1,1,0,6085,1,1
41654,84,2,1,1,0,0,0,0
13023,50,1,0,0,0,5,0,0
616,31,1,2,2,0,60,1,1
27632,41,7,2,0,0,5907,1,0
2980,47,6,1,2,0,4543,1,0
38159,47,1,0,1,0,1480,1,0
18088,30,9,1,2,0,-340,1,1
43754,46,4,2,1,0,5993,0,0
25805,31,4,0,2,0,883,1,0
23788,31,9,1,2,0,0,0,0
6835,31,7,2,1,0,-779,1,0
43436,69,5,1,0,0,2398,0,0
554,33,1,1,1,0,-10,1,0
21182,30,9,2,1,0,710,0,0
32478,52,0,1,0,0,208,1,0
40681,66,5,1,2,0,3,0,0
22334,31,9,0,2,0,0,0,0
27016,50,6,0,1,0,985,1,1
40421,42,2,1,1,0,2959,1,0
43533,41,4,0,2,0,5037,0,0
32416,53,0,1,1,0,3703,1,0
43578,29,4,2,2,0,2955,0,0
30986,37,10,1,1,0,356,0,0
37565,45,1,2,1,1,0,1,0
234,55,1,1,0,0,627,1,0
15112,37,4,1,2,0,50,0,1
84,46,6,1,2,0,137,1,1
33198,30,0,2,1,0,1473,1,0
3985,46,11,1,3,0,300,1,0
33380,50,1,0,1,0,-1,1,0
31146,28,4,2,2,0,1287,1,0
2320,56,0,1,1,0,11,0,0
1548,37,1,1,0,0,496,1,0
32714,42,1,1,1,0,-256,1,0
1966,37,1,1,0,0,2378,1,0
36550,32,9,1,1,0,169,1,0
12497,22,8,2,1,0,280,1,0
27268,37,0,2,1,0,528,1,0
35703,30,9,1,1,0,4,1,0
19215,46,0,1,1,0,44,0,0
20314,47,7,1,0,0,206,0,0
24012,33,9,1,1,0,23,0,0
19456,49,1,1,3,0,2635,0,0
11961,38,1,1,0,0,-522,1,1
32622,32,8,2,1,0,329,1,0
20044,52,7,1,0,0,432,0,0
10811,39,0,1,1,0,1891,0,0
28752,47,10,2,2,0,2500,0,0
22657,31,4,2,2,0,0,0,0
12529,50,4,1,1,0,5,0,0
44850,36,4,2,2,0,5958,1,0
6149,32,1,1,1,1,-238,1,0
12403,34,0,2,1,0,-478,1,1
21645,32,9,1,1,0,266,1,0
29580,36,1,1,1,1,13,0,1
31245,23,8,2,1,0,486,0,0
32032,82,3,1,0,0,2140,0,0
18295,45,4,1,2,0,385,0,1
42774,36,4,1,2,0,3949,0,0
26345,32,1,0,1,0,658,0,0
31747,39,7,2,1,0,600,0,0
31562,34,1,2,1,1,-60,0,0
15322,34,7,1,1,0,-102,1,0
29596,42,9,1,1,0,440,1,0
38497,40,0,1,1,0,2574,1,0
26641,32,0,1,1,0,901,1,0
40688,71,5,1,2,0,3895,0,0
4681,40,6,1,1,0,311,1,0
27294,35,9,2,2,0,5301,0,0
6146,37,7,1,1,0,-24,1,0
40623,62,5,1,1,0,3340,0,0
2756,49,0,1,1,0,512,1,1
40602,45,3,1,0,0,106,0,0
30774,34,7,1,1,0,196,0,0
17726,45,7,1,1,0,-158,1,0
25365,46,1,1,1,0,942,0,0
9650,37,7,1,1,0,1372,1,0
32168,54,1,0,0,0,2656,1,0
37325,45,1,1,2,0,23,1,1
11223,46,1,0,0,0,2870,0,0
24606,38,9,1,1,0,821,1,1
23479,39,9,1,2,0,-204,1,0
18782,26,1,2,0,0,36,0,1
20205,53,7,1,1,0,1242,0,0
40539,52,0,1,1,0,1113,0,1
34411,27,1,2,1,0,-289,1,1
23753,30,4,2,2,0,0,0,0
26528,32,1,1,1,0,10142,1,0
27617,36,0,2,1,0,0,1,0
18130,49,9,1,1,0,1712,1,0
43738,73,5,1,1,0,2850,0,0
16538,39,1,1,0,0,163,1,0
18892,58,5,1,3,0,928,0,0
12349,35,4,1,2,0,24,1,0
7837,47,1,1,3,0,61,1,0
39196,25,1,2,0,0,292,1,1
5822,33,7,0,1,0,-297,1,0
686,40,4,2,2,0,242,1,0
6180,45,9,0,1,0,23,1,0
13054,28,1,2,1,0,476,0,0
40360,54,10,1,2,0,6590,0,0
12627,37,4,1,2,0,1265,0,1
16379,49,0,0,1,1,2405,1,0
167,54,9,1,1,0,1378,1,0
31102,62,4,0,2,0,5943,0,0
29082,27,7,1,0,0,921,0,0
31287,38,4,1,2,0,1101,1,0
7042,25,1,1,1,0,192,1,0
14530,49,9,0,1,0,30,0,1
23177,45,9,1,1,0,3460,0,0
5599,34,1,1,0,0,358,1,0
25828,30,9,2,1,0,538,1,0
1143,33,9,1,1,0,367,1,1
35996,54,1,1,0,0,428,1,0
44414,49,1,1,1,0,1730,1,0
38097,48,9,0,1,0,168,1,1
19670,33,4,1,2,0,584,1,0
9453,54,6,0,0,0,351,1,0
3164,52,9,1,1,0,598,0,0
39060,25,9,1,2,0,839,1,0
41937,68,5,2,2,0,2144,0,0
34658,30,4,1,2,0,6432,1,0
31416,58,4,1,2,0,1384,1,0
23518,59,4,0,2,0,866,0,0
36180,56,9,1,1,0,150,1,1
12312,29,4,2,2,0,42,1,0
24247,52,4,1,2,0,2901,0,0
16166,36,0,1,1,0,286,1,0
40071,29,4,1,2,0,205,0,0
4477,32,9,2,1,0,1698,1,0
4600,46,2,1,1,0,583,1,0
20375,46,9,0,2,0,0,1,0
22101,58,5,1,0,0,358,0,0
25062,36,4,1,2,0,6172,1,1
40844,57,4,1,1,0,2155,0,1
17936,37,0,0,2,0,43,1,0
40802,20,8,2,1,0,130,0,0
12321,32,0,2,2,0,328,1,1
3653,46,0,1,1,0,35,0,0
1566,51,1,1,0,0,202,1,0
44203,58,4,1,2,0,1318,0,0
28907,33,4,1,2,0,1071,0,0
4688,44,1,1,1,0,1081,1,0
4330,45,4,1,3,0,9051,1,0
35795,29,1,2,1,0,234,1,0
7714,44,9,2,1,0,2403,1,0
44579,53,0,1,1,0,1252,0,0
31898,51,1,1,0,0,5131,1,0
32833,33,0,1,1,0,582,1,0
19276,39,4,0,2,0,5988,1,1
17474,47,0,2,1,0,303,1,1
13481,28,7,2,1,0,1950,0,0
25166,54,4,1,2,1,0,0,1
12083,36,1,1,3,0,6,0,0
38602,30,1,1,1,0,-99,1,0
38779,23,3,2,0,0,93,1,0
34534,31,7,2,1,0,187,1,0
15746,27,0,1,1,0,436,1,0
37884,56,5,0,0,0,48,1,0
3641,58,1,1,0,0,2547,0,0
8774,23,1,2,0,0,145,1,0
40498,66,4,1,2,0,2169,0,0
36634,30,0,1,1,0,265,1,0
35424,53,9,2,2,0,757,1,0
713,56,5,0,0,0,4,1,0
32800,34,4,1,2,0,520,1,0
41230,22,8,2,1,0,144,0,0
21782,55,1,1,0,0,-1217,1,0
44611,55,10,1,0,0,1212,0,0
11604,41,2,1,2,0,5736,1,1
41361,34,7,2,1,0,15,0,0
15416,27,0,1,1,0,53,1,0
26505,33,1,1,0,0,261,1,0
33637,38,4,1,1,0,336,1,0
33068,38,0,1,0,0,3913,1,0
4587,37,2,1,1,0,5064,1,0
10063,42,0,1,1,0,105,0,0
43194,90,5,0,0,0,712,0,0
7657,45,9,1,1,0,3601,1,0
10745,58,4,0,0,0,5914,0,0
40266,26,0,2,2,0,617,0,0
20061,51,9,1,1,0,1113,0,1
11513,48,4,1,2,0,13501,0,0
5542,44,4,0,2,0,5773,0,0
3579,45,1,0,0,0,749,1,0
35670,56,0,0,3,0,789,1,0
14110,34,0,1,1,0,444,1,0
32154,29,4,1,2,0,5698,0,0
19892,34,9,2,1,0,1076,0,0
17865,41,1,1,0,0,33,1,1
33746,30,7,1,2,0,81,0,0
11685,50,4,1,2,0,67,0,1
28662,32,7,1,1,0,-509,1,0
34582,39,0,2,1,0,782,1,0
27445,57,3,0,1,0,4969,0,0
39643,60,5,1,2,0,3461,0,0
15034,55,5,0,1,0,138,0,0
43155,27,9,1,1,0,241,0,1
13808,59,0,1,1,0,0,1,0
34513,30,1,2,1,0,1073,1,0
43946,49,9,1,2,0,1071,0,0
12631,29,7,1,0,0,-102,0,0
26634,38,0,2,1,0,-23,0,0
11356,36,1,1,1,0,537,0,0
6818,31,7,1,1,0,-327,1,0
18795,49,7,1,1,0,199,1,0
39299,31,10,2,1,0,500,1,0
19072,44,9,1,1,0,10888,1,0
18499,42,9,0,1,0,1689,1,0
12086,54,1,1,1,0,153,0,0
21229,49,6,1,2,0,271,1,0
26351,52,7,1,1,0,10021,0,0
36273,37,1,1,1,0,771,1,0
2738,42,4,1,1,0,43,1,0
11594,39,7,2,1,0,2453,0,0
8412,29,9,1,0,0,1761,1,0
12129,42,4,1,2,0,0,1,0
30912,48,4,2,3,0,1009,1,0
11699,37,1,2,1,0,847,0,0
30003,39,10,1,1,0,1309,1,0
11055,36,1,1,1,1,0,0,1
44806,74,5,0,0,0,2308,0,0
9739,44,1,1,0,0,2135,0,0
41552,47,9,1,1,0,1233,1,0
23418,55,0,1,1,0,356,0,0
1385,33,3,1,0,0,1713,1,0
41852,31,0,2,1,0,523,0,1
8641,42,1,1,0,0,1017,1,0
25324,56,9,2,2,0,12539,0,0
12405,34,9,0,1,0,89,1,0
2153,59,9,1,1,0,371,1,0
6065,34,4,2,2,0,72,1,0
40568,34,4,1,2,0,5973,1,0
23461,32,9,2,1,0,17,0,0
17356,34,0,1,2,0,262,1,0
27472,45,7,0,1,0,0,1,1
25322,35,1,1,1,0,1055,0,0
8720,51,1,1,1,0,-92,1,0
40284,35,4,2,2,0,2015,0,0
36695,36,4,1,1,0,339,1,0
39257,32,1,1,3,0,1267,1,0
18104,58,4,1,2,0,591,1,0
252,34,7,2,1,0,0,1,0
16054,30,7,2,1,0,311,1,0
38725,35,1,1,1,0,205,1,1
17205,52,1,1,0,0,4711,1,0
3505,55,7,0,1,0,72,1,1
16367,33,7,0,1,0,44,0,1
26798,31,4,1,2,0,6290,0,0
25281,49,4,1,2,0,1887,0,0
7480,30,1,1,1,0,486,1,0
36496,55,1,1,0,0,1649,1,0
22874,47,1,1,0,0,799,0,0
2844,40,9,1,1,0,503,1,0
481,41,9,1,1,0,871,1,0
32979,33,0,2,1,0,745,1,0
37663,49,4,1,2,0,85,1,0
36746,30,1,1,1,0,0,1,0
22124,37,9,1,1,0,28,0,0
37639,46,4,0,2,0,225,1,0
29271,29,1,1,1,0,321,1,1
5973,30,7,1,1,0,129,1,0
26791,30,2,1,1,0,392,1,0
13696,42,3,1,2,0,-560,1,1
20968,57,9,0,1,0,3043,0,0
20602,54,4,0,2,0,3473,1,0
20886,32,9,1,1,0,5122,0,0
23974,38,9,2,1,0,50,0,0
2541,31,0,2,1,0,150,1,1
27432,41,4,1,1,0,0,0,0
15275,28,0,2,1,0,-39,0,1
14070,43,9,1,1,0,-260,1,0
42359,53,9,1,1,0,65,0,0
35976,32,1,1,1,0,95,1,0
20373,59,5,1,1,0,5219,0,0
17961,54,5,2,1,0,10621,0,0
3241,51,2,1,2,0,6659,1,1
6436,31,0,2,1,0,-133,1,0
44512,55,9,1,1,0,10185,0,0
34225,36,0,1,2,0,3221,0,0
4135,30,1,1,1,0,12697,1,1
3949,50,0,1,1,0,1906,0,0
40225,52,4,1,2,0,437,0,0
33951,55,5,1,2,0,357,1,0
10056,55,0,1,1,0,994,0,0
2346,32,9,1,1,0,175,1,0
12247,36,10,1,2,0,4145,0,0
1945,29,0,2,1,0,43,1,0
25030,45,9,1,1,0,1441,1,0
18193,27,3,2,1,1,-319,0,1
2746,46,1,1,0,0,1483,1,0
28936,31,4,2,2,0,1130,1,0
44263,34,9,2,1,0,1313,0,0
44600,38,1,2,0,0,490,1,1
27311,47,9,1,1,0,1059,1,0
44401,62,5,1,1,0,569,0,0
3660,51,1,1,1,0,22,1,0
42075,32,4,2,2,0,2846,1,0
35865,40,1,1,1,0,280,1,0
37095,38,1,1,0,0,1401,0,0
35269,35,4,2,2,0,1618,1,1
9572,53,5,1,1,0,1300,0,0
27328,30,7,2,1,0,438,1,0
38519,31,4,1,2,0,527,1,1
31275,30,8,2,2,0,2539,0,0
25847,38,1,2,3,0,5338,0,0
22500,34,10,1,2,0,10,0,0
8266,33,0,2,1,0,0,1,0
22220,58,5,1,2,0,0,0,0
6955,29,4,0,2,0,415,1,1
7281,56,9,1,1,0,589,1,0
37385,40,1,1,1,0,125,1,0
8450,36,1,1,1,0,13,0,0
34231,33,0,1,2,0,69,0,1
43419,50,10,1,2,0,377,0,0
13306,51,9,1,1,0,313,0,1
17504,31,6,1,2,0,3,1,0
32116,30,1,2,1,0,4,0,0
15460,59,5,1,2,0,1637,0,1
38884,28,4,2,2,0,788,1,1
38273,40,1,1,1,0,-450,1,0
2,33,2,1,1,0,2,1,1
1096,59,3,0,3,0,873,1,0
12439,57,5,1,1,0,0,0,1
22715,32,4,1,2,0,1232,0,0
17938,50,9,0,1,0,1303,0,0
26228,33,0,1,1,0,4902,1,0
16702,28,9,2,1,0,981,1,0
30804,30,4,2,2,0,520,1,0
35513,51,4,1,2,0,1854,1,1
20746,58,5,1,0,0,4158,0,0
6207,32,9,1,2,0,168,0,0
22909,51,5,1,2,0,746,0,0
44546,44,9,0,1,0,314,1,0
16775,40,9,2,2,0,445,1,0
35917,34,6,2,2,0,589,1,0
22719,36,4,1,2,0,46,0,0
14824,58,4,1,2,0,299,0,0
38048,41,1,1,1,0,356,1,0
40364,31,9,1,1,0,660,0,0
30408,41,0,0,1,0,110,1,1
16842,28,10,2,2,0,497,1,0
26191,49,6,0,1,0,-478,1,1
29866,53,4,1,2,0,20772,0,0
2731,57,0,1,1,0,7,1,0
38622,29,0,2,1,0,-349,1,0
16742,37,4,2,2,0,7612,0,0
26413,39,0,2,1,0,782,1,0
8047,33,9,2,1,0,374,1,1
28130,34,1,1,1,0,1988,1,0
30261,36,6,2,2,0,258,0,0
18393,38,0,1,1,0,137,1,0
31833,39,4,1,2,0,271,1,0
38110,48,5,0,0,0,666,1,0
25355,33,9,0,1,1,10,1,1
36400,55,4,1,2,0,154,0,0
1880,45,7,1,0,0,137,1,0
34977,34,4,1,2,0,2640,1,0
32155,41,1,1,1,0,2689,1,0
26887,43,1,1,0,0,3064,1,0
14693,31,9,1,1,0,303,1,0
16950,31,7,1,1,0,395,0,0
2975,31,4,1,2,0,303,1,0
342,40,1,0,1,0,-333,1,0
7149,50,9,1,1,0,1541,1,0
16102,32,2,1,2,0,964,1,0
9687,42,1,1,0,0,480,1,0
23608,52,4,1,2,0,163,0,0
42326,40,0,1,2,0,764,1,0
23537,31,9,2,2,0,44,0,0
21388,45,9,1,1,0,376,0,1
21486,33,7,1,1,0,610,0,1
10402,41,7,1,1,0,-700,0,1
21770,48,1,1,1,0,0,0,0
3603,31,0,2,1,0,358,1,0
20244,45,1,1,1,0,751,0,0
35361,28,4,2,2,0,682,1,0
42920,34,1,1,1,0,1221,1,0
10233,51,2,2,2,1,15,0,0
25932,52,4,1,2,0,40,0,0
33430,28,8,2,1,0,0,0,0
9402,37,7,2,1,0,148,0,1
30233,33,2,0,0,0,596,0,1
